smiles,sdc,sdx,sa,dga,dgp,dgtot
C1=CC=C2C(=C1)C3=NC4=CC=CC=C4SC(C3C2=O)C5=CC=C(C=C5)Cl,8.2079,0.0,2.1042,-19.1181,-47.818,-65.7917
CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,6.8499,0.7872,2.5239,2.6583,-49.5742,-46.916
CC(C)CCN1C(=O)C2=C(C=CS2)N3C1=NN=C3CCCC(=O)NC4=CC(=C(C=C4)OC)Cl,12.0926,0.581,5.6507,-9.0469,-111.4804,-91.2869
C1CN(CCC1C(=O)NCCCC2=CC=CC=C2)C3=NC(=CS3)C4=CC=C(C=C4)Br,11.7766,0.4734,3.8618,-8.822,-79.1979,-80.0333
C1=CSC(=C1)C2=CC=NC3=NC(=NN23)CC4=CC=C(C=C4)F,6.9238,0.0,2.8809,-17.4597,-56.8833,-54.493
C1COCCC1(CNC(=O)C2=CC=CC(=C2)C3=NOC(=N3)C(F)(F)F)C4=NC(=CS4)C5=CC=CC=C5,12.1957,0.6439,5.4259,-13.6657,-112.3843,-105.2127
COC1=C(C=C(C=C1)S(=O)(=O)N2CCCCCC2)NC(=O)CC3=NNC(=O)C4=CC=CC=C43,12.4389,1.8591,6.0917,-9.4333,-124.8482,-110.627
COC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=CC=CC=C3C(F)(F)F,10.6365,0.7731,5.1049,-5.169,-104.9546,-92.7477
CC1=CC(=CC=C1)N2C=NC3=C2C=CC(=C3)C(=O)N4CCCCCC4,9.4955,0.0,3.0711,-11.7502,-60.6834,-56.3532
C1=CSC(=C1)C2=NN=C(O2)NC(=O)C3=CC=C(C=C3)Cl,4.8053,0.8846,2.7657,-13.1976,-56.1625,-60.501
C1CCC(CC1)C2=NN=C(O2)C3=CC=C(C=C3)Cl,6.3104,0.0,2.1259,-5.0457,-43.9626,-30.8851
CC1=CC=C(C=C1)NC(=O)C2=C(C=NC=C2)NS(=O)(=O)C3=CC=C(C=C3)C,9.3035,1.807,4.2353,-12.6827,-86.7932,-92.0567
CN1CCCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,8.3111,0.0,2.2074,-1.5858,-44.5994,-41.7917
CN(CC1=CC=C(C=C1)/C=C/C(=O)NO)CC23CC4CC(C2)CC(C4)C3,8.3009,1.5017,3.0026,-4.6276,-62.0289,-66.6564
CC1=CN=C(N=C1NCC2CCN(C2)C3=CN=CC=C3)C4=CC=CC=C4C(C)C,10.9837,0.5572,4.1529,-9.8333,-75.5922,-75.5734
CCC1=CC=C(C=C1)NC(=O)CSC2=NC3=CC=CC=C3C4=NC(C(=O)N42)CC(=O)NCC5=CC6=C(C=C5)OCO6,14.7029,1.2541,6.8041,-22.7946,-136.8515,-138.6665
C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC=CC=C3Br,7.3379,1.4025,3.6835,-6.3328,-72.1905,-73.9612
CC1=C(C=C(C=C1)N2C(=CC(=C2C)C3=NNC(=NC4CC4)SC3)C)C,8.5823,0.7455,3.1359,-8.7399,-57.6363,-60.2741
CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3COC2=O)C5=CC6=CC=CC=C6N=C5,12.6605,0.0,4.2401,-31.6455,-84.0179,-100.2148
CCOC1=C(C=C(C=C1)S(=O)(=O)NCC2=CN=CC=C2)NC(=O)C3=CC=CC=C3F,11.2827,2.0313,5.5016,-9.6625,-116.0763,-118.0755
CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42,7.7731,0.6502,3.4507,-10.6624,-64.3678,-66.6228
C1CCN(CC1)C2=NC=C(C3=CC=CC=C32)C(=O)N4CCN(CC4)C5=CC=C(C=C5)Cl,11.787,0.0,4.1375,-13.1503,-81.5843,-78.8571
CCOC1=CC(=CC(=C1OCC)OCC)C2=NC=CC3=CC(=C(C=C32)OC)OC,11.6166,0.0,4.2404,-7.3924,-90.7385,-86.7945
CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC=C(C=C2)C(=O)C3=CC=CC=C3)OCC,12.5639,0.5852,3.9803,-9.9882,-87.6336,-93.771
CCOC1=C(C=C2CN(CCC2=C1)C(=O)C3=CC4=C(N3CC5=CC=CC=C5)C=CS4)OCC,12.4084,0.0,3.8802,-16.5766,-82.4271,-79.5043
COC1=CC=CC=C1CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,8.4956,1.4805,4.0704,-11.7918,-82.5017,-88.2599
C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@@H]1CC[C@@](O3)(OO4)C)CC(=NOCC=C)[C@@H]5[C@H]([C@@H]6CC[C@H]([C@H]7[C@]68[C@H](O5)O[C@](CC7)(OO8)C)C)C)C,,,,,,
C1CN(CC1CNC2=NC(=NC=C2F)C3=CC=CC=C3C(F)F)C4=NC=CN=C4,11.4587,0.7885,5.8898,-10.6111,-116.0923,-100.2928
CC(C)C1=CC=CC=C1C2=NC=C(C(=N2)NCC3=CC=C(C=C3)C4=CC=NN4)F,9.7293,1.5432,4.2309,-15.4008,-81.6659,-84.2743
CC1=CC2=CC=CC=C2N1CC(=O)NC3CCCCC3,7.0128,0.4799,2.4264,-4.6906,-48.3125,-49.3578
CCC1=CC=C(C=C1)NC(=O)C2=NN3C=CC=NC3=C2,6.6964,0.653,3.1698,-12.6996,-60.4802,-63.5733
CC(C)C1=CC=CC=C1C2=NC=C(C(=N2)NCC3=CC=C(S3)C4=CN=CC=C4)F,9.9313,0.7942,3.8135,-14.9992,-75.2843,-77.8273
COC(=O)C1=CC=CC=C1NC(=O)C2=CC=CC=C2OC(F)F,9.0248,1.2309,4.2168,-6.8761,-94.6159,-80.9266
CC1(CC2CC(C1)(CN2S(=O)(=O)C3=CC=C(C=C3)C(=O)NC4=CC(=CC=C4)S(=O)(=O)N5CCOCC5)C)C,15.8988,0.6537,6.4216,-2.4187,-134.9795,-95.551
COC1=C2C(=C(C=C1)O)C(=O)C3=C(C=C4C(=C3O2)C5C=COC5O4)OC,7.9288,1.2064,4.3815,-20.9986,-96.5154,-109.1337
CCC(CC)C1=NC(=NC(=C1)[C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)CC4=CC=CS4)C5=CC=NC=C5,13.3226,0.7253,5.0573,-10.7555,-96.5078,-100.6951
CC1=NN2CCCN(C2=C1C3=CC=CC=C3C4=CC=CC=C4)CC5CC5,8.9041,0.0,2.0886,-15.0049,-40.2381,-43.5605
CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)CCCC(=O)NCC4=CC=C(C=C4)F)C)C,13.2066,0.6061,5.3677,-12.8055,-107.7633,-101.4211
CC1=C(C(=CC=C1)N2CCN(CC2)C(=O)CN3C4=C(COC5=CC=CC=C54)C=N3)C,11.8071,0.0,4.2617,-16.3366,-83.9401,-81.618
CCC1=CC=C(C=C1)C2C(=C(NC3=C(C=NN23)C(=O)NC4=CC=C(C=C4)C)C)C(=O)NC5=CC=CC=C5OC,12.9612,2.2913,5.8363,-20.9166,-116.8114,-134.7328
CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CS4,7.7747,0.62,2.6143,-17.5322,-49.889,-61.5406
C1=CC=C(C=C1)CNC2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4C(F)(F)F,8.8856,0.7151,3.4007,-15.4644,-72.5718,-72.1292
CC1=CC=CC=C1NC2=C(N=C3N2C=CS3)C4=CC=CC=C4O,6.067,1.4082,2.7797,-18.7811,-54.5618,-67.5805
CC1CCC2=C(N1S(=O)(=O)C3=CC=CS3)C=C(C=C2)F,7.7112,0.0,2.5978,-6.9786,-58.2223,-46.1239
CC(C)CCN1C2=C(N=C1OC3=CC=C(C=C3)C(=O)OC)N(C(=O)N(C2=O)C)C,13.3711,0.0,6.1901,-7.4846,-124.6325,-75.6153
CC1CC2=NC(=NC(=C2C(=O)C1)C)NCC3=CC=CO3,7.985,0.8641,3.7995,-7.5627,-74.1256,-76.2967
CCN1CCN(CC1)C2=NC=C3CN(CCC3=N2)CC4=CC(=CS4)Br,10.1041,0.0,4.5333,-2.5337,-84.2619,-65.1478
C1CCC2(C1)C3=C(CCCC3=O)NC(=N2)NC4=NC5=CC=CC=C5O4,8.4258,1.4182,4.31,-14.8589,-83.2702,-91.108
CC1=CC2=C(C=C1)OC(=N2)NC3=NC4(CCCC4)C5=C(N3)CCCC5=O,8.8251,1.4717,4.3769,-13.8595,-84.2803,-90.8586
CCOC(=O)C1CCN(CC1)C(=O)C2(CCCCC2)NC(=O)NC3=C(C=C(C=C3)F)F,14.0089,1.4337,6.5706,1.3668,-138.8444,-120.1169
CC1=C(C(N=C(N1)NC2=NC3=CC=CC=C3O2)C4=NN(C=C4Cl)C)C(=O)NC5CCCC5,9.9535,2.2459,6.2951,-14.8232,-117.8475,-119.0342
CCOC(=O)C1=CC=C(C=C1)N2C(=CC(=C2C)C3=NN=C4N3CCCCC4)C,11.2319,0.0,4.2193,-10.1124,-82.3915,-65.8155
CC(C)(C)C1=CC=C(C=C1)N2C=NC3=C2C=CC(=C3)C(=O)N4CCCCC4,9.7594,0.0,3.0279,-9.515,-59.8931,-53.7507
CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NC3=CN=C(C=C3)C4=CC=CC=C4,10.2993,1.7305,4.0414,-19.4694,-84.2104,-97.3293
CC(C)OC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2CC4=CC=CC=C4)C=CS3)OC(C)C,12.2469,0.5955,4.0534,-10.8092,-85.8306,-87.6935
COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)C4=CC=CC=C4,11.0963,2.3048,4.3967,-18.4126,-94.3172,-105.1359
CN([C@@H](CC1=CC=C(C=C1)O[S+](=O)(C2=CC=CC3=C2C=CN=C3)[O-])C(=O)N4CCN(CC4)C(=O)OCC5=CC=CC=C5)[S+](=O)(C6=CC=CC7=C6C=CN=C7)[O-],23.0704,0.0,8.9461,-23.6954,-190.8863,-138.7223
CC1=C(C(=NN1C2=CC=C(C=C2)OC)C)[C@H]3C[C@@H](C=C3)NCC4=CC=C(C=C4)N(C)C,11.6151,0.5439,3.9479,-9.1411,-75.812,-80.8433
CC1=C(C(=NN1)C)CCC2=NN3C(=N2)C4=CC=CC=C4N=C3SCC(=O)NC5=CC=C(C=C5)F,11.4589,1.3929,5.7876,-18.2344,-110.133,-111.5065
COC1=CC=C(C=C1)C(=O)N[C@@H]2CCC[C@@H]2C(=O)N3CCC(CC3)CC4=CC=CC=C4,12.6961,0.6532,4.036,-6.2795,-86.1158,-84.4624
CCN1C2=CC=CC=C2C(=CC1=O)OCC(=O)N3CCN(CC3)C4=CC(=CC=C4)Cl,12.1182,0.0,4.6334,-11.2704,-95.6329,-83.5175
CCN(CC)CCN1C2=C(C=C(C=C2)[N+](=O)[O-])N=C1CC3=CC=C(C=C3)OCC,11.7836,0.0,4.3466,-4.3883,-89.0547,-74.9366
C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC4=CC=CC=C4C=C3,8.3004,1.3575,3.5272,-13.5306,-68.3572,-73.3681
CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)CCCC(=O)NCC4=CC=CC=C4F)C)C,13.4856,0.611,5.4017,-12.7983,-108.8354,-101.8003
CC1=CC=C(C=C1)CCNC(=O)C2CCCN(C2)C3=NN=C(C4=C(N(N=C43)C5=CC=C(C=C5)OC)C)C,15.0353,0.5449,5.7829,-13.9437,-111.4028,-106.263
C1CCC2(C1)C3=C(CCCC3=O)NC(=N2)NC4=NC5=C(O4)C=CC(=C5)Cl,8.6007,1.4925,4.5655,-13.3205,-89.3233,-95.862
CC1=NC=C(C=C1)N2CCC(CC2)CNC3=NC(=NC=C3C)C4=CC=CC=C4C(C)C,11.5319,0.4784,4.1257,-7.7193,-75.181,-73.2288
CC1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=CC=CC=C3NS(=O)(=O)C4=CC=C(C=C4)C,9.7666,1.9279,4.0612,-17.9056,-84.358,-94.2646
CC1=CN=C(N=C1NCC2CN(C2)C3=CN=CC=C3)C4=CC=CC=C4C(C)C,10.7441,0.5368,4.1192,-10.9503,-74.9126,-76.066
CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=CC=CC=C3,8.9286,1.8241,4.2552,-13.6784,-87.2039,-93.543
C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=C(C=CC=N3)O,8.2323,2.6145,4.74,-15.0117,-98.414,-106.3178
CC(=O)NC1=CC=C(C=C1)OCC2=C(C=CC(=C2)C3NC4=CC=CC=C4C(=O)N3CC5=CC=CO5)OC,14.0376,1.41,5.9731,-21.7832,-124.837,-138.7695
CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3.Cl.Cl,,,,,,
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,10.9881,0.8193,4.3973,-3.9089,-89.9206,-88.7634
CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)CC3=CC=CC=C3,8.9262,1.3099,2.7519,-1.2928,-60.7932,-62.086
COC1=C(C(=CC(=C1)C2CC(=O)NC3=CC4=C(C=C23)OCCO4)Br)OC,9.5512,0.8493,4.3436,-11.6478,-93.5546,-97.184
C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC(=CC=C4)F)C(F)(F)F,8.9553,0.7306,3.7959,-14.7271,-82.1341,-83.5453
CC(C)(C)OC(=O)N[C@@H](CC1=CC=C(C=C1)O[S+](=O)(C2=CC=CC3=C2C=CN=C3)[O-])C(=O)NC4=CC=C(C=C4)C5=CC=CC=C5,16.5736,1.3929,6.3826,-19.1014,-137.4002,-125.7534
C1CN(CCN1)C2=CN=CC(=N2)OCC3=CC(=CC=C3)Cl,8.2822,0.5237,4.0518,-5.759,-77.2615,-62.7965
CC(=O)C1CCN(CC1)C2=NC=C(S2)C3=CC(=CC=C3)N(C)C,9.4708,0.0,3.3917,-5.1892,-65.6024,-62.2006
C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CS4)C(F)(F)F,7.6803,0.6579,3.2823,-14.918,-68.8957,-69.9592
CCCCCCN(CCCCCC)C(=O)CC1=C(NC2=CC=CC=C21)C3=CC=C(C=C3)F,10.9013,0.629,3.1299,0.2253,-67.2896,-58.2393
CCOC(=O)CC1=CC=C(C=C1)NC(=O)N2C3=C(C=C(C=C3)Cl)C=N2,9.2155,0.8884,4.2699,-10.8656,-88.7092,-80.7699
C1CC2=C(C(=O)C1)C3(CCSC3)N=C(N2)NC4=NC5=CC=CC=C5O4,8.2105,1.472,4.4287,-14.3543,-85.4161,-92.3977
CC1=CC(=C(N1C2=CC=C(C=C2)[N+](=O)[O-])C)C3=NN=C4N3CCCCC4,10.0365,0.0,3.7592,-12.3208,-74.8222,-64.7819
CC1=C(C=C(C=C1)C(=O)[C@H]2CC[C@H](C2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4)C,12.3631,1.6016,5.0786,-11.5212,-105.8762,-111.3854
CC1=CC(=CC=C1)N2C=NC3=C2C=CC(=C3)C(=O)N4CCC(CC4)Br,9.95,0.0,3.4955,-10.9489,-71.8769,-68.1613
CC1CCCN(C1)C(=O)C2=CC3=C(C=C2)N(C=N3)C4=CC=CC(=C4)C,9.0844,0.0,2.968,-11.7448,-58.5501,-55.2247
CCOC1=C(C=C(C=C1)C(C)CNC(=O)C2=CC3=C(N2CC4=CC=CC=C4)C=CS3)OCC,12.2233,0.5925,4.0305,-11.9243,-85.205,-88.47
CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)C)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,9.4035,1.8431,3.7937,-17.9182,-78.8142,-90.0836
CCN1CCCC1CNCC2=CC=CC=C2,5.7146,0.5269,1.9681,3.6818,-36.3637,-32.6819
C1=CC=C(C=C1)CC2=CC(=CC=C2)NC(=O)C3=CC=C(O3)C4=CC(=CC=C4)[N+](=O)[O-],10.1472,0.82,3.3905,-20.8198,-77.7666,-87.3991
CCOC(=O)C1=CC(=C(C=C1)NC2CCCCC2)N,6.9452,1.8242,3.6184,0.0611,-71.3755,-61.3687
C1COCCN1C2=NC(=CS2)C3=CC=C(C=C3)Br,6.8705,0.0,2.6714,-5.7927,-54.6556,-49.8048
CC1=CC=CC=C1NC(=O)CSC2=C(C(=CC(=N2)C3=CC=CC=C3)C4=CC=C(C=C4)OC)C#N,11.7792,0.6474,3.8706,-21.6774,-78.9483,-100.5407
CCCN1CC2=C(NC1)N(C(=S)NC2=O)CCC3=C(C(=CC=C3)Cl)Cl,8.1816,1.5408,4.4572,-1.6782,-86.6208,-85.6997
CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)C[C@@H]2[C@@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,14.3897,4.4828,9.0983,2.9802,-177.8226,-156.0437
C1=CSC(=C1)C2=CC(=NC(=N2)S(=O)(=O)CCC(=O)NC3=CC=C(C=C3)OC(F)(F)F)C(F)(F)F,9.8545,0.7994,5.4771,-4.8559,-118.6141,-90.0438
C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC=CC=C3C4=CC=CC=C4,9.1377,1.3521,3.5332,-13.9136,-69.2609,-75.2919
CCC1=CC=C(C=C1)N2C3=C(C(SCC(=O)N3)C4=CC=CC=C4C)C(=N2)C,9.2034,0.8594,3.0192,-11.7202,-60.7893,-67.2808
CC(C)C(=O)N1CCC2=C(C1C3=CC(=CC=C3)F)C=C(C=C2)OCC4=NC(=CO4)C(=O)N5CCCC5,15.1927,0.0,5.7039,-12.6356,-120.2751,-96.4055
CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)C[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC4=C(N=CN=C43)N)O)O,14.3835,4.2784,8.9065,1.1776,-172.3657,-151.9984
CC1=C(C=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)NCCO)C.Cl,6.2161,5.0618,4.2816,-7.0362,-74.8308,-68.8308
CC1=CC(=CC=C1)CN2CCN(CC2)C3=CC=CC=N3,7.6466,0.0,2.3055,-5.8664,-42.829,-40.1153
CC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=C(C(=CC=C3)Cl)Cl,8.1833,0.7238,3.6988,-5.3999,-71.4882,-69.6029
CC1=CC(=C(N1C2=CC=C(C=C2)OC)C)C3=NN=C4N3CCCCC4,9.2893,0.0,3.3927,-10.6779,-64.2757,-58.3454
CC1=CC=C(C=C1)S(=O)(=O)NCCC(=O)NC2=NC(=CS2)C3=CC=CC=C3,9.1614,1.6495,4.0315,-9.55,-82.4661,-84.4547
C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@@H]1CC[C@@](O3)(OO4)C)CC(C[C@@H]5[C@H]([C@@H]6CC[C@H]([C@H]7[C@]68[C@H](O5)O[C@](CC7)(OO8)C)C)C)C(=O)NCC9=CC=C(C=C9)F)C,,,,,,
CC1=NC=C(C=C1)N2CCC(CC2)CNC3=NC(=NC=C3F)C4=CC=CC=C4C(C)C,11.6892,0.7494,4.6483,-7.9644,-88.6164,-79.7926
CC1=C(C2=CC=CC=C2N1C3=CC=C(C=C3)OC)C(=O)C,8.1998,0.0,2.3288,-11.8061,-50.4666,-62.2727
CN(CC1=CC=CC=C1)C(=O)C2CCN(CC2)CC3=CC=CC4=CC=CC=C43,10.9523,0.0,2.5802,-9.4252,-54.1185,-54.1616
C1=CC2=C(C(=C1)N[S+](=O)(C3=CC=C(C=C3)NCC4=C(C=C(C=C4)Cl)O)[O-])N=CC=C2,9.2535,2.3854,4.5052,-15.9681,-95.8719,-104.3346
C1=CC2=C(C(=C1)NS(=O)(=O)C3=CC=C(C=C3)NCC4=C(C=C(C=C4)Br)O)N=CC=C2,9.4499,2.4187,4.6943,-16.9636,-97.7829,-107.1911
C1=CC=NC(=C1)C(=O)NC2=CC=C(C=C2)[S+](=O)(NC3=NC=CS3)[O-],7.2599,1.6548,4.3305,-12.9158,-87.3476,-92.1074
COC1=CC=CC(=C1Cl)CNC2=CC=C(C=C2)[S+](=O)(NC3=CC=CC=C3)[O-],9.6152,1.429,3.9595,-9.4931,-85.7788,-84.7484
CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(N3CCC(CC3)(F)F)[O-],13.4886,1.4585,6.3681,-0.868,-136.3036,-108.93
C1=CC=C(C=C1)CC2=CC(=CN=C2)NC(=O)C3=CC=C(O3)C4=CC(=CC=C4)[N+](=O)[O-],10.2205,0.6854,3.9795,-20.8805,-86.3419,-97.2322
CCC1=C(C2=C(N1)C=CC(=C2)CNC(=O)CC3=CN=C4N3C=CC=C4C)C,9.3822,1.1666,3.979,-13.6855,-75.5051,-82.4358
CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NC3=NC(=CS3)C4=CC=CC=C4,8.9443,1.9449,3.7114,-18.9086,-76.7737,-92.1665
CCC(CC)C1=NC(=NC(=C1)[C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)COC4=CC=CC=C4)C5=CC=NC=C5,14.8184,0.7543,5.65,-11.6122,-110.0855,-109.4436
CCCC1=CC=C(C=C1)C(=O)NC(=O)C2=CC=CC=C2O,6.481,1.8937,2.7922,-7.1327,-61.0616,-68.1943
C1=CC=C2C(=C1)C=CN2CC(CNC3=CC=CC=C3O)O.C(=O)(C(=O)O)O,7.7812,4.9975,4.265,-11.2716,-91.7817,-98.465
CCOC(=O)C1CCN(CC1)C2=NC=C(S2)C3=CC4=C(C=C3)OCCCO4,11.8102,0.0,4.689,-8.082,-97.4653,-82.5149
COC1=CC=C(C=C1)NC2CCCN(C2)C(=O)CCC3=CC=CC=C3F,10.7125,0.496,3.8287,-5.0338,-80.8987,-78.3045
CC1=CC=C(C=C1)S(=O)(=O)N[C@@H](CC2=CC=CC=C2)C(=O)CCl,8.4918,0.9684,2.7938,-1.2943,-62.5863,-55.9262
C=CCC1=CC(=C(C=C1)O)C2=CC(=C(C=C2)O)CC=C,6.9308,1.3989,1.8215,-7.8885,-43.9716,-51.8601
CC1=CC=C(C=C1)C2=NC(=NC=C2)N3CCC(CC3)C(=O)N,8.7506,1.3638,4.0976,-7.7246,-77.1199,-68.6928
CCOC1=CC=CC=C1N2CC(CC2=O)C3=NC4=CC=CC=C4N3CCOC5=CC=C(C=C5)C(C)(C)C,13.9098,0.0,4.34,-13.6907,-90.3899,-84.6179
C1CN(CCN1C2=NC(=NC3=CC=CC=C32)C4=CC=CS4)S(=O)(=O)C5=CC6=CC=CC=C6C=C5,12.2993,0.0,4.2735,-23.181,-85.4869,-75.243
CCOC(=O)C1=C2C(=NC=C1)C=C(S2)C(C3=CC=CC=C3Cl)OCCN4CCCCC4,11.3971,0.0,4.1703,-4.2033,-87.2746,-78.8474
CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)OC,10.4652,2.0192,4.6508,-18.2117,-96.7842,-109.9653
CCCCCCCC/C=C\CCCCCCCC(=O)NCCO,8.8557,1.2499,2.7986,21.3883,-60.3586,-38.9702
CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)N(CCC3)C(=O)C4=CC=CS4,10.1079,0.5964,3.1557,-12.4372,-66.5238,-71.5838
COC1=C(C=C(C=C1)CCNC2=C3C(=CN(C3=NC=N2)C4=CC(=CC=C4)Cl)C5=CC=CC=C5)OC,12.055,0.7348,4.6004,-20.7104,-92.1648,-98.9713
CCCCCCOC1=CC=C(C=C1)OC(=O)C2=CC=NC=C2,8.7496,0.0,2.9736,-3.377,-64.2641,-59.6786
CCC1=CC=C(C=C1)NC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@@H]4CC5=CC=CC=C5CN4,12.0604,2.7677,5.109,-16.8678,-102.1397,-119.0076
C1CCN(C(C1)CCC2=CC=CC=C2)S(=O)(=O)C3=CC=CC=C3,9.3709,0.0,2.1296,-3.3872,-48.0962,-30.5194
CC1=CC(=C(C=C1)C)CN2C3=C(C=CC(=C3)C(=O)N4CCN(CC4)C5=CC=CC=C5F)S(=O)C6=CC=CC=C6C2=O,15.8303,0.0,4.9832,-21.8141,-107.6743,-111.3451
COC1=CC=CC=C1C(=O)NC2CCCC3=C2NC4=C3C=CC=C4Cl,7.8523,1.7674,3.4432,-12.5574,-72.0925,-84.6499
CC1=CC2=C(C=C1)C(=CO2)CC(=O)NC3=C(C4=C(S3)CCC4)C(=O)OC,8.9435,0.6824,3.5606,-13.334,-76.2563,-82.5079
CCOC(=O)CCNC1=CC(=NC(=N1)C2=CN=CC=C2)N3CCC4=CC=CC=C4CC3,12.9448,0.7267,5.3564,-11.8081,-103.1648,-93.9732
C1CCC2=C(CC1)SC3=NC=NC(=C23)NC(=O)C4=CC=CO4,6.1279,0.7192,3.1069,-13.4483,-60.6248,-67.2464
C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC(=CC=C3)[N+](=O)[O-],8.5895,1.5356,4.4152,-9.0874,-89.0449,-86.4525
C1CC2=C(C(=O)C1)C3(CCSCC3)N=C(N2)NC4=NC5=CC=CC=C5O4,9.0489,1.4123,4.6311,-13.2413,-90.152,-96.3638
C[C@@H]1CC[C@H]2[C@@H]([C@H](O[C@H]3[C@@]24[C@H]1CC[C@@](O3)(OO4)C)CCC(=O)NC5=CC(=CC=C5)SC)C,,,,,,
CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC5=C(CCCC5)C=C4,10.6517,1.9309,4.7126,-19.1584,-94.6924,-108.6262
CC(C)C1=CC=CC=C1C2=NC=C(C(=N2)NC(C)(C)C3=CC=C(C=C3)C4=CN=CC=C4)F,11.439,0.7481,3.7801,-13.3046,-74.9115,-74.5559
CC1(CC2CC(C1)(CN2S(=O)(=O)C3=CC=C(C=C3)C(=O)NC4=CC=C(C=C4)Cl)C)C,11.0432,0.6253,4.0678,-3.7676,-86.8612,-68.8483
C1=CC(=CC(=C1)Cl)C2=CC=C(C=C2)C3=NN=C(O3)CCCC4=NC5=C(C=CC=N5)C=C4,10.333,0.0,3.3418,-20.9213,-67.1562,-67.1539
CC1=C(C=CC(=C1)F)N2CCC(CC2)N3C[C@@H]([C@H](C3)NC(=O)C)C4CC4,10.7364,0.503,4.1417,-0.0809,-83.2777,-83.3587
CCOC(=O)C1=C(N(C(=C1C)C2=CC=CC=C2)CC(=O)NCC3=CC=CC=C3)C,11.6981,0.5003,3.8891,-9.6438,-81.6298,-78.3362
C1CN(CC2=CN=C(C=C2N1)NC3=CC=CC=C3)CC4=CC(=C(C=C4)F)F,8.8725,1.3846,4.119,-12.4817,-81.9953,-91.8786
CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)CCCC(=O)NC(C)C4=CC=CC=C4)C)C,13.1151,0.5879,4.8906,-12.4261,-96.0179,-88.5653
CCOC(=O)C1=C(C(=C(N1)C)CCC(=O)N2CCN(CC2)C3=CC=CC(=C3C)C)C,12.651,0.7448,4.821,-2.2958,-96.9623,-78.1797
CCOC(=O)C1=C(C(=C(N1)C)CCC(=O)N2CCN(CC2)C3=C(C=CC(=C3)C)C)C,12.4783,0.721,4.7938,-2.2993,-96.3296,-77.8449
