mol_idx,smiles,half-life,sdc,sdx,sa,dga,dgp,dgtot
265,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,30.0,11.938,2.8899,11.6951,-12.0401,-149.1776,-132.1215
76,O=c1c2ccccc2nc2n1CCC2,30.0,5.4075,0.0,3.0078,-10.0489,-42.9479,-42.0931
396,CC(=O)NCc1ccc(-c2csc(Nc3cccc(C)c3)n2)o1,30.0,7.5343,1.4379,5.2287,-11.8041,-73.5268,-82.1452
2144,O=S(=O)(Nc1ccccc1)c1ccc(NCc2cccc(Cl)c2O)cc1,2.2,8.2189,2.3022,6.3795,-11.7798,-82.4286,-87.2224
2366,Cc1ccc(S(=O)(=O)Nc2ccccc2CNc2nc(-c3ccccc3)cs2)cc1,1.6,9.7685,1.4986,5.0474,-17.2615,-73.9076,-82.7655
397,NC(=O)COc1ccc(C2CC(=O)Nc3n[nH]c(Nc4ccccc4)c32)cc1,30.0,8.5946,4.1013,8.2184,-17.61,-116.5962,-129.9044
1366,COc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F,9.7,8.5962,0.6493,5.6675,-18.8059,-79.5637,-90.2142
2104,CC(C)(C)c1ccc(C(=O)Nc2ccc3c(c2)CCCN3C(=O)c2cccs2)cc1,2.33,10.2927,0.5977,5.2143,-12.4535,-70.1371,-73.4983
1904,COc1cc(NC(=O)Cn2c(=O)oc3cc(S(=O)(=O)N4CCCCCC4)ccc32)cc(OC)c1,3.44,14.3432,0.8691,11.7569,-8.6181,-142.0918,-109.54
596,COc1cccc(-n2nc(C(=O)O)cc2-c2ccc(C3CCCCC3)c(Cl)c2)c1,30.0,9.6344,0.917,6.306,-10.9026,-76.3923,-82.1848
1297,Cn1nnnc1Sc1ncnc2scc(-c3ccc(F)cc3)c12,10.72,6.5141,0.0,4.1152,-16.0939,-59.9635,-62.5005
1822,COC(=O)c1ccc(O)c2ncc(N3CCN(C)CC3)cc12,4.16,8.8816,0.8164,6.9245,-6.7733,-90.9224,-82.3354
873,O=C1Nc2ccccc2/C1=C\c1cc(F)c(O)c(F)c1,23.0,4.9991,2.1005,6.1866,-13.336,-67.1417,-80.4777
1549,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2ccc(C(=O)N3CCNCC3)cc2F)n1,7.0,10.1137,2.4761,8.7601,-18.0472,-127.6841,-128.2805
37,COc1c2c(c3c(c1CCC(=O)O)OC(C)(C)C=C3)OC(C)(C)C=C2,30.0,10.2759,0.8483,7.7784,-4.8485,-86.6255,-91.474
2128,COc1cccc(-c2cn3c(n2)sc2cc(C(=O)NCCc4ccc(OC)c(OC)c4)ccc23)c1,2.26,12.6844,0.5809,8.053,-21.123,-104.7004,-115.7038
2151,COc1ccccc1N1CCN(c2ccc3cc(S(=O)(=O)N4CCCCC4)ccc3n2)CC1,2.16,13.6274,0.0,7.369,-11.1441,-101.5718,-79.944
978,Fc1ccc(CNc2nc(-c3ccccc3C(F)(F)F)nc3ccccc23)cc1,19.83,9.0578,0.733,7.2494,-14.7243,-82.9206,-84.2481
1572,COc1ccc(-n2nc(C)c([C@@H]3C=C[C@@H](NCc4ccc(F)cc4)C3)c2C)cc1,6.66,11.0285,0.5593,5.6429,-10.1487,-75.5187,-81.6407
1123,COc1cccc(CNc2ccc(S(=O)(=O)Nc3cccnc3)cc2)c1O,15.0,9.7187,2.2939,7.7779,-12.6847,-103.1379,-108.7897
1893,CCCCCCCc1c(C)nc(N2CCOCC2)[nH]c1=O,3.5,8.428,0.8573,5.4035,5.915,-74.0266,-59.8868
676,O=c1[nH]c(N2CCOCC2)nc2c1CCN(Cc1ccc(Cl)cc1F)CC2,30.0,11.185,0.8054,8.5105,-4.1074,-106.097,-102.4533
729,Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1,30.0,9.4138,2.7557,4.8667,-24.7012,-88.248,-100.3205
413,COc1cccc(CNc2ccc(S(=O)(=O)Nc3ncccn3)cc2)c1O,30.0,9.1818,2.552,7.9471,-12.7245,-106.7473,-109.6277
1517,COc1ccccc1C(=O)Nc1nnc(SCc2cc(=O)c3ccccc3[nH]2)s1,7.49,8.3174,1.7239,6.6431,-17.1831,-89.7474,-106.4682
1650,Cc1nnc(-c2ccccc2C(C)C)nc1NCc1ccc(-c2cccnc2)cc1,5.8,10.9171,0.671,3.6993,-15.3512,-68.4918,-72.5606
826,CN1CCN(Cc2ccc(-c3ccc(C(C)(C)C#N)cc3)nc2)CC1,24.6,9.9633,0.0,3.3674,-6.0642,-61.3039,-63.9167
617,Cc1cccc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)c1,30.0,6.9897,1.3826,4.6807,-13.4446,-76.2629,-72.8211
115,CCOc1ccc(/C=C/c2nc3ccccc3n2S(=O)(=O)c2ccc(Br)cc2)cc1,30.0,10.8742,0.0,6.3783,-15.7093,-78.6067,-74.1119
418,COc1ccc(/C=C2/C(=O)Nc3ccccc32)cc1O,30.0,6.1947,1.7009,5.1064,-14.1319,-63.107,-77.2389
1626,CCOC(=O)c1nnc(N[S+](=O)([O-])c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)s1,6.0,9.5756,1.6849,9.42,-7.5029,-110.9834,-110.643
2482,COc1cccc(C(=O)NCCSc2c(-c3ccc(F)cc3)[nH]c3ccccc23)c1OC,1.26,11.4379,1.4182,8.4328,-14.5386,-101.5683,-112.3455
90,Cc1ccccc1NC(=O)Nc1cccs1,30.0,4.7713,1.3128,2.9878,-8.1503,-44.605,-52.7552
2083,O=[S+]([O-])(Nc1cccc2cccnc12)c1ccc(NCc2ccc(Cl)cc2O)cc1,2.4,9.2183,2.2843,7.8084,-15.9694,-96.8926,-105.3908
754,COc1cnccc1-c1nc(Nc2ccc(F)c(F)c2)c2ccccc2n1,30.0,8.5408,0.6773,6.8596,-18.0626,-87.7625,-96.058
1631,COC(=O)[C@]12CCC(C)(C)C[C@@H]1[C@@H]1C(=O)C=C3[C@@](C)(CC[C@H]4C(C)(C)C(=O)C(C#N)=C[C@]34C)[C@]1(C)CC2,5.97,15.3975,0.0,7.5315,-0.4798,-91.3419,-81.217
12,COc1ccc(C2=Nn3c([n+](C)c4ccccc43)SC2)cc1,30.0,7.7357,0.0,3.1285,-14.6333,-44.8431,-53.7659
285,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(F)c(Cl)c3)cc2)no1,30.0,8.8243,1.7654,8.5092,-10.2397,-102.0554,-102.8861
1067,O=C(Nc1ccc(F)cc1F)c1cc(-c2ccc[nH]2)n[nH]1,16.71,5.2034,2.8084,7.0562,-13.506,-86.5144,-100.0204
1192,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)n(C)n1,13.0,9.9439,1.5286,7.9801,-8.3489,-102.98,-100.6189
1441,Cn1cc(Br)c(C2N=C(Nc3nc4ccccc4o3)NC3=C2C(=O)CCC3)n1,8.5,8.3676,1.7549,7.2242,-17.6819,-100.8429,-105.1359
2368,Cc1cccc2nc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)oc12,1.6,7.3581,2.5032,6.7972,-17.9505,-98.5219,-109.3732
2367,COc1cccc(CNc2ccc(S(=O)(=O)Nc3cccs3)cc2)c1O,1.6,8.6278,2.3514,7.1099,-12.0913,-91.0769,-95.7588
2286,Cn1nnnc1SCCCNCc1cccc(OCc2ccccc2Cl)c1,1.72,10.6074,0.6115,5.9108,-3.9714,-83.8879,-63.3294
1569,COc1cccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)c1,6.7,10.2285,2.1582,8.0815,-19.2776,-108.6999,-121.0421
2171,Cn1ccc2cc(-c3csc(N4CCC(C(N)=O)CC4)n3)ccc21,2.09,8.5059,1.3438,5.1456,-12.3925,-79.0309,-84.143
1688,Cc1ccccc1C(=O)N1CCc2cc(-c3ccnc(NC(=O)Cc4ccccc4)n3)ccc21,5.5,12.021,0.9667,5.9859,-22.2131,-88.1229,-98.06
852,Nc1nc2c(s1)C(c1ccc(Br)cc1)CC(=O)N2,23.8,4.295,2.685,4.5276,-9.6513,-63.2309,-73.4118
896,O=C(O)c1ccccc1-c1ccc(/C=c2\sc3nc4cc(Br)cnc4n3c2=O)o1,22.0,7.0945,1.0338,7.2214,-24.2255,-89.3359,-104.2439
497,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1ccc2[nH]ncc2c1,30.0,9.587,1.4178,5.9258,-30.5817,-91.3684,-116.5647
1783,CCC(=O)NC(c1ccc(OC)cc1)c1cc(Cl)c2cccnc2c1O,4.41,9.3158,1.7676,7.2824,-9.6867,-90.0255,-99.7122
336,Nc1ncc(S(=O)(=O)N2CCOCC2)s1,30.0,5.9103,1.712,6.022,0.2852,-79.4757,-62.377
516,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,30.0,10.9942,0.8605,7.3044,-14.7288,-110.0618,-99.0052
1349,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(N)CC2,9.88,9.707,1.0572,7.3464,-4.6945,-88.6309,-84.2542
1016,COc1cccc(N2CCN(c3ncc4c(n3)CCN(Cc3ccc(Br)cc3)C4)CC2)c1,18.25,13.1421,0.0,6.6459,-11.7365,-96.642,-89.266
2374,CCOc1ccc(CCNC(=O)c2cc3sccc3n2CCN2CCOCC2)cc1OCC,1.6,13.5522,0.5452,8.9471,-4.1155,-115.2131,-103.2257
1782,CNC1(c2ccccc2Cl)CCCCC1=O,4.44,6.6175,0.5167,3.9777,1.3821,-48.9067,-47.5246
1786,O=C(c1ccc2c(c1)ncn2-c1cccc(C(F)(F)F)c1)N1CCCCC1,4.4,10.1041,0.0,7.5607,-10.2454,-87.7154,-72.4199
2071,CCc1ccc(-n2nc(C)c3c2NC(=O)CSC3c2ccccc2C)cc1,2.44,9.4146,0.8556,4.212,-11.7197,-62.1835,-68.3287
357,O=S(=O)(Nc1nccs1)c1ccc(NCc2cccc(O)c2)cc1,30.0,7.3691,2.5714,6.2124,-12.8176,-84.8917,-92.2491
2409,CCOc1ccc(CCNC(=O)c2ccccc2)cc1OCC,1.5,9.4432,0.5684,5.392,-3.6575,-67.6562,-67.3922
1313,O=C(Nc1ccc(N2CCN(c3ncccc3C(F)(F)F)CC2)nc1)c1cccs1,10.27,11.3505,0.6437,9.0302,-11.8541,-112.329,-100.474
1636,CC(C)(C)c1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccc(F)c(Cl)c3)[nH]c2=O)cc1,5.92,10.5277,1.5942,9.252,-5.5003,-110.9682,-109.067
551,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,30.0,8.7493,1.766,8.1665,-20.1874,-106.1212,-111.2137
1228,COc1ccc(-c2csc(C3=C(O)CN(Cc4ccc(Cl)cc4)C3=N)n2)cc1OC,12.0,9.6131,1.723,7.2638,-14.8435,-94.5254,-106.9791
2259,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C(C)C)C4)ccc32)c1,1.8,9.7547,0.0,3.9321,-9.5208,-59.99,-53.8743
958,O=S(=O)(Nc1cccc(C(F)(F)F)c1)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1,20.0,11.5202,1.8108,11.8069,-12.6927,-131.4574,-120.8723
1774,O=C1Nc2ccccc2/C1=C/c1ccnc2ccccc12,4.5,6.1052,0.8452,3.0363,-19.9311,-46.2039,-66.135
2142,Cc1nn(Cc2ccccc2Cl)c(C)c1CN(C)CC(O)COc1ccc(Cl)cc1,2.2,11.9536,0.6049,7.3985,-0.8105,-92.5028,-89.5028
1009,COc1cccc(C(=O)Nc2nc(-c3nnn(-c4cccc(Cl)c4C)c3C)ns2)c1,18.64,9.7013,1.0084,6.6617,-16.2957,-93.513,-97.0825
1093,Cc1ccc2[nH]c(-c3ccccc3)cc(=O)c2c1,15.93,5.6648,0.6328,2.5201,-13.4879,-36.0567,-49.5446
2253,CC(=O)c1sc(NC(=O)c2ccco2)nc1-c1ccccc1,1.8,6.633,0.8615,5.1246,-14.2356,-66.4457,-81.1475
997,Cc1ccc(CC(=O)Nc2nc(-c3ccc4c(c3)CCN4C(=O)c3ccccc3C)c(C)s2)cc1C,19.0,12.3308,0.9311,5.664,-18.6345,-80.0209,-89.8414
1680,NC(=O)C1CCN(c2nc(-c3ccccc3C(F)(F)F)cs2)CC1,5.58,8.6327,1.5041,7.9749,-4.5182,-94.0451,-81.9097
154,NC(=O)C(=O)NN=Cc1ccc([N+](=O)[O-])o1,30.0,3.0635,3.3096,6.6721,-5.786,-79.8981,-73.8195
581,CN(C)C(=O)c1nc(-c2ccc(S(C)(=O)=O)cc2)c2cnccn12,30.0,9.9304,0.0,6.7224,-10.9937,-90.2138,-72.0333
1471,Cc1cccc(C)c1C(=O)Nc1cccc([S+](=O)([O-])N(C)C)c1,8.0,10.0867,0.6139,6.9313,-2.1554,-81.4605,-58.8847
704,O=C(Nc1nc2cc(C(F)(F)F)cc(NC3CC3)n2n1)c1cccnc1,30.0,7.7683,1.5556,8.1799,-12.6568,-103.6656,-98.8598
1213,CN(C)c1cc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)ccn1,13.0,9.4135,0.6522,6.5246,-16.9787,-89.6229,-93.4642
897,Cc1cc(NC(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)no1,22.0,8.4313,1.4851,7.2728,-10.8271,-91.4413,-98.799
488,Cc1cc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)cc(C)n1,30.0,8.8079,0.6128,5.9331,-16.7404,-78.3678,-87.1747
560,O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)c1cnc2[nH]ncc2c1,30.0,10.1932,1.6217,9.9432,-15.0616,-118.6096,-116.1968
1142,O=C(O)[C@H]1O[C@H]1C(=O)O,14.71,2.0273,2.5553,4.9354,-0.0631,-54.5463,-51.1142
1120,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1,15.0,8.4917,1.7129,6.0706,-11.7982,-83.3423,-89.2184
513,O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1cnc(-c2ccccc2)o1,30.0,8.8163,0.9537,7.7118,-15.8066,-90.3971,-88.4306
634,O=C(NCCCO)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1,30.0,10.4368,1.3821,7.91,-15.5957,-103.0247,-111.0394
2178,CC(C)CNc1ccnc(NCc2csc(-c3ccccc3)n2)n1,2.07,7.811,1.6469,4.035,-9.0675,-71.3795,-73.6338
1665,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1c(F)cc(F)cc1F,5.7,8.001,2.1687,8.8695,-17.7568,-105.3418,-123.0878
1013,NC(=O)C1CCN(c2nc(-c3ccc(Oc4ccccc4)cc3)cs2)CC1,18.47,9.7259,1.3856,5.8008,-14.2311,-82.8249,-89.9705
1932,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3c(Br)cccc3o1)N2,3.2,6.7763,2.7266,7.3293,-17.1434,-102.0533,-111.9501
1151,Cc1ccc(NC(=O)NCC2CCN(Cc3cccc(Cl)c3)CC2)cc1Cl,14.12,10.0105,1.1943,6.1564,-1.1563,-81.493,-82.6492
2371,Cc1cccc(C)c1C(=O)Nc1cccc([S+](=O)([O-])N2CCCCCC2)c1,1.6,11.6069,0.6045,7.2976,-2.1051,-86.7682,-60.5266
117,COc1ccc(-c2nc3c(c(SCC(=O)Nc4ccc(C(=O)O)cc4)n2)Cc2ccccc2O3)cc1,30.0,12.0551,1.5466,9.2024,-22.4303,-117.8669,-130.4265
741,COc1ccc(-c2ccc(C(=O)NC3CC(c4cc(=O)[nH]c(N)n4)C3)o2)cc1,30.0,9.081,3.1139,8.7044,-15.081,-117.1903,-128.8046
2334,O=C(Cc1c[nH]c2ncc(-c3ccc(Cl)cc3)cc12)NCc1cccnc1,1.66,8.8283,1.4237,5.5719,-16.8556,-81.8075,-98.6631
1975,O=C(NCCCc1ccccc1)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,2.96,11.7395,0.4637,5.7341,-8.8344,-79.2977,-79.8271
1082,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)Nc3nc(-c4ccc(Cl)cc4)cs3)cc2)cc1,16.0,9.621,1.675,6.7251,-17.3814,-88.2247,-99.0023
1811,Fc1ccc(-c2csc3ncnc(Sc4nnnn4C4CC4)c23)cc1,4.2,7.2391,0.0,4.3577,-18.2763,-63.8727,-66.5945
831,C#CCNC(=O)c1nc(-c2ccc(Cl)nc2)c2ccccn12,24.04,6.7323,0.8987,4.656,-17.0901,-68.2574,-72.2734
120,Cc1ccc(C(=O)Nc2nc3nc(-c4ccccc4)cc(=O)n3[nH]2)cc1,30.0,7.2856,2.0871,5.5833,-19.963,-80.6105,-89.859
657,Cc1ccnc(NC(=O)C2CC(=O)N(c3n[nH]c4cc(Br)ccc34)C2)c1,30.0,8.9286,1.6568,7.0491,-13.9815,-97.6416,-103.5688
2307,CCOc1ccc(CCNC(=O)c2ccc3ccccc3n2)cc1OCC,1.7,10.2891,0.7985,6.0891,-9.0989,-79.7996,-80.5963
2362,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C)(C)C4)ccc32)c1,1.6,9.5684,0.0,3.999,-10.6226,-60.6672,-55.0355
2476,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C(F)(F)F)C4)ccc32)c1,1.3,11.7341,0.0,8.1751,-9.1245,-93.5064,-73.161
636,O=C(O)c1ccc(-c2ncc3cnc(-c4ccccc4)cn23)cc1,30.0,7.5837,0.8774,4.8094,-20.7152,-68.4954,-81.4034
370,COc1cccc(CNc2ccc(S(=O)(=O)Nc3ccc(N4CCNCC4)nc3)cc2)c1O,30.0,12.2452,2.8104,9.6644,-11.97,-134.5042,-133.4886
269,Cc1cc(NS(=O)(=O)c2ccc(C(=O)NCc3ccc(Cl)c(Cl)c3)cc2)no1,30.0,8.9491,1.7034,7.9952,-9.4423,-99.1701,-98.7338
47,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,30.0,5.6991,1.705,5.2087,-5.844,-67.0891,-72.9331
992,COCc1cc(C)nc(SCC(=O)c2ccc(O)c(O)c2)c1C#N,19.0,8.3038,1.8535,7.2875,-8.1227,-90.5648,-99.5696
877,Fc1ccc(-c2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2F)c(F)c1,23.0,9.9751,0.638,7.716,-23.7874,-94.0574,-112.6513
774,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1OCC(F)(F)F,28.0,9.8203,0.6862,8.6703,-15.0937,-102.9681,-96.1144
1220,Cc1c(-c2cccc(NC(=O)c3ccc(F)c(F)c3)c2)nc2ncccn12,12.62,8.4798,0.6777,6.7729,-18.1031,-85.4829,-88.9785
1127,O=S(=O)(Nc1ccc2ccccc2c1)c1ccc(NCc2ccc(Br)cc2O)cc1,15.0,9.7108,2.2656,7.0152,-16.9134,-89.8023,-98.791
5,Cn1c2ccccc2c(=O)c2c(=O)n(-c3ccccc3)c(C3CCCCC3)nc21,30.0,9.6621,0.0,4.6985,-17.1954,-67.5028,-69.9776
1596,N#Cc1cnccc1-c1nc(Nc2ccc(F)c(F)c2)c2ccccc2n1,6.4,7.5912,0.6992,6.0266,-23.7599,-83.2697,-100.8546
1078,CC(=O)N1CCC2(CCCN(c3ccc(-c4ccccc4)cc3)C2)CC1,16.0,9.9614,0.0,3.3599,-7.7757,-50.755,-50.0782
838,Cc1ccc(S(=O)(=O)Nc2ccc(OC(F)(F)F)cc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,24.0,10.1324,2.0115,9.2719,-15.6283,-108.3169,-102.7621
682,Cc1noc([C@@H]2CN(C(=O)c3nn(C)c4ccccc34)C[C@H]2CO)n1,30.0,10.3537,0.6817,7.4939,-10.722,-102.0108,-82.1283
1716,CCN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)N[C@H](C)c3ccc4ccccc4c3)cc21,5.2,12.455,0.5985,7.3755,-19.2335,-88.0825,-101.5927
2198,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(-c2ccccc2)cc1,2.0,10.5821,2.1034,6.3846,-25.7649,-92.3102,-111.9713
1149,CCOc1ccc(N2C(=O)c3n[nH]c(-c4cccs4)c3C2c2cccc(F)c2)cc1,14.23,9.2936,0.8592,6.4934,-21.2741,-81.2138,-92.3716
575,O=c1n(-c2ccc(Cl)cc2)nc2n1CCN(Cc1ccc(C(F)(F)F)cc1)C2,30.0,10.2769,0.0,8.206,-8.5918,-94.9424,-66.2664
51,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,30.0,5.0886,2.6488,7.1102,-15.6023,-79.6133,-95.2156
854,CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(C)ccc3ccccc23)c2ccc(C#N)cc2N(C(C)=O)[C@H]1C,23.78,15.4502,1.4279,8.8372,-15.1341,-125.135,-124.3635
1983,Cc1ccc(NC(=O)c2ccncc2NS(=O)(=O)c2ccc(C)cc2)cc1,2.9,9.0489,1.7421,6.1357,-12.6908,-83.9933,-90.0788
1824,C/C=C1/CN2CC[C@@]34c5ccccc5N(C)[C@@H]3[C@@H]2C[C@@H]1[C@H]4C(=O)OC,4.13,9.9759,0.0,5.0186,-8.0196,-68.3634,-61.7127
834,Cc1ccnc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,24.0,9.7669,0.7561,7.5476,-4.8631,-92.4433,-79.53
1116,CN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCc3ccc(Cl)cc3)cc21,15.0,10.574,0.646,7.8738,-14.5344,-89.5244,-99.2025
1167,Cc1ccccc1S(=O)(=O)Nc1cnccc1C(=O)Nc1nc(-c2ccccc2)cs1,14.0,9.4732,2.0987,6.4131,-18.9777,-91.0515,-103.7755
1907,Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,3.4,9.2294,2.0474,6.5434,-17.3708,-86.3137,-99.0573
972,Cc1cc(F)ccc1S(=O)(=O)Nc1cnccc1C(=O)Nc1nc(-c2ccccc2)cs1,20.0,10.2613,2.2022,8.4288,-18.2171,-108.4544,-119.4077
400,NS(=O)(=O)c1ccc(NC(=O)c2cc3ncccn3n2)cc1,30.0,6.2816,2.6719,6.8335,-12.8841,-95.4087,-94.5608
20,C#CC1(O)CCC2C3CCC4=C/C(=N/OCC(=O)NCC(=O)NC(C(=O)O)C(C)C)CC[C@]4(C)C3CC[C@@]21C,30.0,16.1507,3.1253,11.6069,2.0556,-145.2296,-133.1156
685,COc1ccc(-c2ccc3nc(-c4cc(C)cc(C)c4)oc3c2)c(OC)c1OC,30.0,10.584,0.0,6.1506,-15.8015,-74.3949,-73.5438
36,C[N+]1([O-])[C@H]2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,30.0,10.2233,0.6735,7.6038,1.5828,-79.536,-68.4217
2393,CCNC(=O)c1coc(COc2ccc3c(c2)C(c2ccc(F)cc2)N(C(=O)CC(C)C)CC3)n1,1.55,13.8051,0.6033,9.5985,-9.2175,-116.7861,-103.4701
525,Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1,30.0,7.6278,1.1759,3.2844,-10.577,-52.2851,-62.8621
921,Cc1cnc(CNc2nc(-c3cccc(NS(C)(=O)=O)c3)nc3ccccc23)cn1,21.0,10.8143,1.5151,6.9952,-16.5557,-106.4532,-108.3197
1842,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2ccc(-c3ccccc3)nn2)cc1,4.0,10.2028,2.1907,6.5208,-19.5111,-91.2977,-100.2438
1891,CCS(=O)(=O)c1ncc(N(Cc2ccc(F)cc2)Cc2ccco2)c(C(=O)Nc2cc(C)ccc2C)n1,3.51,14.5262,0.7878,9.9243,-13.3902,-124.437,-106.6635
538,O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1ncc(-c2ccccc2)[nH]1,30.0,8.2092,1.9376,7.4941,-15.7176,-91.1973,-94.1416
1706,CN1CCN(c2cc(-c3nc(Nc4ccc(F)c(F)c4)c4ccccc4n3)ccn2)CC1,5.3,11.0034,0.6281,7.3927,-16.9617,-104.2896,-105.2568
2475,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)[C@@H]1c1cccc([N+](=O)[O-])c1,1.3,15.4825,0.535,10.7922,-9.4329,-127.4078,-107.6823
246,FC(F)(F)c1cccc(N2CCN(C(=S)Nc3nccc4ccccc34)CC2)c1,30.0,10.3633,0.6222,7.4109,-11.2632,-91.8069,-86.0565
785,CC1=C(C(=O)Nc2nccs2)C(c2ccccc2Br)N=C(Nc2nc3ccccc3o2)N1,27.0,8.1885,2.6241,6.8765,-21.978,-102.3898,-119.7585
1410,CCN1CCN(CCCNC(=O)c2ccc3c(c2)sc2nc(-c4ccc(OC)cc4)cn23)CC1,8.98,12.0986,0.4524,7.0737,-11.2518,-103.5712,-104.7726
155,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,30.0,9.2372,1.0472,8.0361,-11.5546,-98.0686,-103.9101
1687,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C,5.5,9.908,0.9439,6.5256,-18.462,-87.849,-95.214
626,COc1ccccc1-c1cc2c(ccn2C)c(C(=O)NCC2CCN(C)C(=O)C2)n1,30.0,11.5592,0.576,7.3045,-11.8464,-100.2254,-100.8616
2427,COC(=O)c1sccc1NC(=O)c1sccc1C,1.46,5.952,0.9444,5.1203,-7.238,-61.2764,-60.4823
1347,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3F)cs2)cc1,9.9,9.7706,2.0603,8.0933,-18.2102,-104.3629,-118.3493
570,CN1CCN(c2ccc(-c3cccc(CN4CCOCC4)c3)cc2NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,30.0,14.7487,1.7653,12.2707,-7.0951,-150.899,-139.2854
1759,Cc1ccc(C(=O)N2CCc3sc(C(=O)NC(C)c4ccccc4)cc3C2)cc1,4.79,10.6824,0.5574,5.0511,-13.5807,-69.0875,-74.6793
1817,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,4.18,12.7317,0.557,6.5595,-12.9874,-91.6052,-96.983
2066,COc1ccc(-c2cc(-c3ccccc3)nc(SCC(=O)Nc3ccccc3C)c2C#N)cc1,2.47,11.5467,0.5958,5.4084,-21.6812,-78.6609,-99.3978
128,CCN(CC)CCNC(=O)C1CCN(c2nn3cc(-c4ccc(F)cc4)nc3s2)CC1,30.0,12.4715,0.508,7.944,-5.0544,-111.4697,-101.793
2511,Cc1ccc(NS(=O)(=O)c2c(C)[nH]c(C)c2C(=O)N2CCCC2)cc1Cl,1.03,9.1484,1.3767,7.1477,-4.3761,-90.9278,-82.4378
2007,CCC(CC)c1cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)Cc2cccs2)nc(-c2ccncc2)n1,2.78,13.3915,0.5299,6.1646,-10.7681,-98.1092,-102.268
